series_id,name,units,type,month
A2303707V,Private ;  Gross fixed capital formation - Intellectual property products - Mineral and petroleum exploration,Index Numbers,Seasonally Adjusted,3
A2303706T,Private ;  Gross fixed capital formation - Intellectual property products - Computer software,Index Numbers,Seasonally Adjusted,3
A2303708W,Private ;  Gross fixed capital formation - Intellectual property products - Artistic originals,Index Numbers,Seasonally Adjusted,3
A2716116X,Private ;  Gross fixed capital formation - Intellectual property products,Index Numbers,Seasonally Adjusted,3
A2303710J,Private ;  Gross fixed capital formation - Total private business investment,Index Numbers,Seasonally Adjusted,3
A2303715V,Private ;  Gross fixed capital formation,Index Numbers,Seasonally Adjusted,3
A2303716W,Public corporations - Commonwealth ;  Gross fixed capital formation,Index Numbers,Seasonally Adjusted,3
A2303717X,Public corporations - State and local ;  Gross fixed capital formation,Index Numbers,Seasonally Adjusted,3
A2303718A,Public corporations ;  Gross fixed capital formation,Index Numbers,Seasonally Adjusted,3
A2303719C,General government - National ;  Gross fixed capital formation - Defence,Index Numbers,Seasonally Adjusted,3
A2303720L,General government - National ;  Gross fixed capital formation - Non-defence,Index Numbers,Seasonally Adjusted,3
A2303721R,General government - National ;  Gross fixed capital formation,Index Numbers,Seasonally Adjusted,3
A2303722T,General government - State and local ;  Gross fixed capital formation,Index Numbers,Seasonally Adjusted,3
A2303723V,General government ;  Gross fixed capital formation,Index Numbers,Seasonally Adjusted,3
A2303724W,Public ;  Gross fixed capital formation,Index Numbers,Seasonally Adjusted,3
A2303725X,All sectors ;  Gross fixed capital formation,Index Numbers,Seasonally Adjusted,3
A2303726A,Domestic final demand,Index Numbers,Seasonally Adjusted,3
A2303727C,Gross national expenditure,Index Numbers,Seasonally Adjusted,3
A2303728F,Exports of goods and services,Index Numbers,Seasonally Adjusted,3
A2303729J,Imports of goods and services,Index Numbers,Seasonally Adjusted,3
A2303730T,GROSS DOMESTIC PRODUCT,Index Numbers,Seasonally Adjusted,3
A2303731V,General government - National ;  Final consumption expenditure - Defence: Percentage changes,Percent,Seasonally Adjusted,3
A2303733X,General government - National ;  Final consumption expenditure - Non-defence: Percentage changes,Percent,Seasonally Adjusted,3
A2303735C,General government - National ;  Final consumption expenditure: Percentage changes,Percent,Seasonally Adjusted,3
A2303737J,General government - State and local ;  Final consumption expenditure: Percentage changes,Percent,Seasonally Adjusted,3
A2303739L,General government ;  Final consumption expenditure: Percentage changes,Percent,Seasonally Adjusted,3
A2303741X,Households ;  Final consumption expenditure: Percentage changes,Percent,Seasonally Adjusted,3
A2303743C,All sectors ;  Final consumption expenditure: Percentage changes,Percent,Seasonally Adjusted,3
A2303765T,Private ;  Gross fixed capital formation - Dwellings - New and Used: Percentage changes,Percent,Seasonally Adjusted,3
A2303767W,Private ;  Gross fixed capital formation - Dwellings - Alterations and additions: Percentage changes,Percent,Seasonally Adjusted,3
A2303769A,Private ;  Gross fixed capital formation - Dwellings - Total: Percentage changes,Percent,Seasonally Adjusted,3
A2303771L,Private ;  Gross fixed capital formation - Ownership transfer costs: Percentage changes,Percent,Seasonally Adjusted,3
A2303747L,Private ;  Gross fixed capital formation - Non-dwelling construction - New building: Percentage changes,Percent,Seasonally Adjusted,3
A2303749T,Private ;  Gross fixed capital formation - Non-dwelling construction - New engineering construction: Percentage changes,Percent,Seasonally Adjusted,3
A2303751C,Private ;  Gross fixed capital formation - Non-dwelling construction - Total: Percentage changes,Percent,Seasonally Adjusted,3
A2303745J,Private ;  Gross fixed capital formation - Machinery and equipment - Total: Percentage changes,Percent,Seasonally Adjusted,3
A2715984F,Private ;  Gross fixed capital formation - Cultivated biological resources: Percentage changes,Percent,Seasonally Adjusted,3
A2715986K,Private ;  Gross fixed capital formation - Intellectual property products - Research and development: Percentage changes,Percent,Seasonally Adjusted,3
A2303757T,Private ;  Gross fixed capital formation - Intellectual property products - Mineral and petroleum exploration: Percentage changes,Percent,Seasonally Adjusted,3
A2303755L,Private ;  Gross fixed capital formation - Intellectual property products - Computer software: Percentage changes,Percent,Seasonally Adjusted,3
A2303759W,Private ;  Gross fixed capital formation - Intellectual property products - Artistic originals: Percentage changes,Percent,Seasonally Adjusted,3
A2715985J,Private ;  Gross fixed capital formation - Intellectual property products: Percentage changes,Percent,Seasonally Adjusted,3
A2303763L,Private ;  Gross fixed capital formation - Total private business investment: Percentage changes,Percent,Seasonally Adjusted,3
A2303773T,Private ;  Gross fixed capital formation: Percentage changes,Percent,Seasonally Adjusted,3
A2303775W,Public corporations - Commonwealth ;  Gross fixed capital formation: Percentage changes,Percent,Seasonally Adjusted,3
A2303777A,Public corporations - State and local ;  Gross fixed capital formation: Percentage changes,Percent,Seasonally Adjusted,3
A2303779F,Public corporations ;  Gross fixed capital formation: Percentage changes,Percent,Seasonally Adjusted,3
A2303781T,General government - National ;  Gross fixed capital formation - Defence: Percentage changes,Percent,Seasonally Adjusted,3
A2303783W,General government - National ;  Gross fixed capital formation - Non-defence: Percentage changes,Percent,Seasonally Adjusted,3
A2303785A,General government - National ;  Gross fixed capital formation: Percentage changes,Percent,Seasonally Adjusted,3
A2303787F,General government - State and local ;  Gross fixed capital formation: Percentage changes,Percent,Seasonally Adjusted,3
A2303789K,General government ;  Gross fixed capital formation: Percentage changes,Percent,Seasonally Adjusted,3
A2303791W,Public ;  Gross fixed capital formation: Percentage changes,Percent,Seasonally Adjusted,3
A2303793A,All sectors ;  Gross fixed capital formation: Percentage changes,Percent,Seasonally Adjusted,3
A2303795F,Domestic final demand: Percentage changes,Percent,Seasonally Adjusted,3
A2303797K,Gross national expenditure: Percentage changes,Percent,Seasonally Adjusted,3
A2303799R,Exports of goods and services: Percentage changes,Percent,Seasonally Adjusted,3
A2303801R,Imports of goods and services: Percentage changes,Percent,Seasonally Adjusted,3
A2303803V,GROSS DOMESTIC PRODUCT: Percentage changes,Percent,Seasonally Adjusted,3
A2716379A,"Agriculture, forestry and fishing (A) ;  Agriculture",$ Millions,Trend,3
A2716380K,"Agriculture, forestry and fishing (A) ;  Forestry and fishing",$ Millions,Trend,3
A2716378X,"Agriculture, forestry and fishing (A)",$ Millions,Trend,3
A3606069F,Mining (B) ;  Coal Mining,$ Millions,Trend,3
A3606070R,Mining (B) ;  Oil and gas extraction,$ Millions,Trend,3
A83722605X,Mining (B) ;  Iron ore mining,$ Millions,Trend,3
A83722610T,Mining (B) ;  Other mining,$ Millions,Trend,3
A2716383T,Mining (B) ;  Mining excluding exploration and mining support services,$ Millions,Trend,3
A2716382R,Mining (B) ;  Exploration and mining support services,$ Millions,Trend,3
A2716381L,Mining (B),$ Millions,Trend,3
A2716385W,"Manufacturing (C) ;  Food, beverage and tobacco products",$ Millions,Trend,3
A2716389F,"Manufacturing (C) ;  Petroleum, coal, chemical and rubber products",$ Millions,Trend,3
A2716386X,Manufacturing (C) ;  Metal products,$ Millions,Trend,3
A2716387A,Manufacturing (C) ;  Machinery and equipment,$ Millions,Trend,3
A85231742R,Manufacturing (C) ;  Other manufacturing,$ Millions,Trend,3
A2716384V,Manufacturing (C),$ Millions,Trend,3
A2716393W,"Electricity, gas, water and waste services (D) ;  Electricity",$ Millions,Trend,3
A2716394X,"Electricity, gas, water and waste services (D) ;  Gas",$ Millions,Trend,3
A2716395A,"Electricity, gas, water and waste services (D) ;  Water supply and waste services",$ Millions,Trend,3
A2716587V,"Electricity, gas, water and waste services (D)",$ Millions,Trend,3
A85231743T,Construction (E) ;  Building construction,$ Millions,Trend,3
A85231744V,Construction (E) ;  Heavy and civil engineering construction,$ Millions,Trend,3
A85231745W,Construction (E) ;  Construction services,$ Millions,Trend,3
A2716396C,Construction (E),$ Millions,Trend,3
A2716397F,Wholesale trade (F),$ Millions,Trend,3
A2716398J,Retail trade (G),$ Millions,Trend,3
A2716399K,Accommodation and food services (H),$ Millions,Trend,3
A3348484C,"Transport, postal and warehousing (I) ;  Road",$ Millions,Trend,3
A2716401K,"Transport, postal and warehousing (I) ;  Air and space transport",$ Millions,Trend,3
A3348485F,"Transport, postal and warehousing (I) ;  Rail, pipeline and other transport",$ Millions,Trend,3
A2716404T,"Transport, postal and warehousing (I) ;  Transport, postal and storage services",$ Millions,Trend,3
A2716400J,"Transport, postal and warehousing (I)",$ Millions,Trend,3
A85231746X,Information media and telecommunications (J) ;  Telecommunications services,$ Millions,Trend,3
A85231747A,Information media and telecommunications (J) ;  Other information and media services,$ Millions,Trend,3
A2716405V,Information media and telecommunications (J),$ Millions,Trend,3
A85231748C,Financial and insurance services (K) ;  Finance,$ Millions,Trend,3
A85231749F,Financial and insurance services (K) ;  Other financial and insurance services,$ Millions,Trend,3
A2716406W,Financial and insurance services (K),$ Millions,Trend,3
A85231750R,"Rental, hiring and real estate services (L) ;  Rental and hiring services",$ Millions,Trend,3
A85231751T,"Rental, hiring and real estate services (L) ;  Property operators and real estate services",$ Millions,Trend,3
A2716407X,"Rental, hiring and real estate services (L)",$ Millions,Trend,3
A85231752V,"Professional, scientific and technical services (M) ;  Computer system design and related services",$ Millions,Trend,3
A85231753W,"Professional, scientific and technical services (M) ;  Other professional, scientific and technical services",$ Millions,Trend,3
A2716408A,"Professional, scientific and technical services (M)",$ Millions,Trend,3
A2716409C,Administrative and support services (N),$ Millions,Trend,3
A2716410L,Public administration and safety (O),$ Millions,Trend,3
A2716411R,Education and training (P),$ Millions,Trend,3
A2716412T,Health care and social assistance (Q),$ Millions,Trend,3
A2716413V,Arts and recreation services (R),$ Millions,Trend,3
A2716414W,Other services (S),$ Millions,Trend,3
A2529206X,Ownership of dwellings,$ Millions,Trend,3
A2303599W,Gross value added at basic prices,$ Millions,Trend,3
A2323358F,Taxes less subsidies on products,$ Millions,Trend,3
A2303601W,Statistical discrepancy (P),$ Millions,Trend,3
A2716299A,"Agriculture, forestry and fishing (A) ;  Agriculture: Percentage changes",Percent,Trend,3
A2716300X,"Agriculture, forestry and fishing (A) ;  Forestry and fishing: Percentage changes",Percent,Trend,3
